# Initial configuration of rods
#
C 0 0.0035 1.945536 1.664175 2.007092 1.945536 1.664175 2.287087
C 1 0.0035 2.115196 1.774614 2.225422 2.115196 1.774614 2.505372
C 2 0.0035 1.636263 2.027211 1.886128 1.636263 2.027211 2.166045
C 3 0.0035 2.076655 1.580446 1.849108 2.076655 1.580446 2.129006
C 4 0.0035 2.126870 2.141763 2.244073 2.126870 2.141763 2.523967
C 5 0.0035 2.062461 1.863472 1.896034 2.062461 1.863472 2.175923
C 6 0.0035 2.076346 2.428095 1.725694 2.076346 2.428095 2.005569
C 7 0.0035 2.188946 1.776886 1.476544 2.188946 1.776886 1.756405
C 8 0.0035 2.183728 2.062264 1.969410 2.183728 2.062264 2.249258
C 9 0.0035 1.892796 2.320678 1.593145 1.892796 2.320678 1.872983
C 10 0.0035 2.047834 1.723403 2.142222 2.047834 1.723403 2.422020
C 11 0.0035 1.619484 2.209603 1.879918 1.619484 2.209603 2.159689
C 12 0.0035 1.573683 1.945207 1.627142 1.573683 1.945207 1.906899
C 13 0.0035 2.044016 2.121547 1.527406 2.044016 2.121547 1.807155
C 14 0.0035 1.903916 2.325093 1.544540 1.903916 2.325093 1.824287
C 15 0.0035 1.815826 1.703065 1.945345 1.815826 1.703065 2.225071
C 16 0.0035 1.639318 2.138976 2.146917 1.639318 2.138976 2.426625
C 17 0.0035 1.630872 2.170290 1.648415 1.630872 2.170290 1.928102
C 18 0.0035 1.622925 2.042902 2.039871 1.622925 2.042902 2.319548
C 19 0.0035 2.396050 2.045154 1.775419 2.396050 2.045154 2.055059
C 20 0.0035 1.738332 1.731133 2.080106 1.738332 1.731133 2.359745
C 21 0.0035 2.143043 2.109809 1.876124 2.143043 2.109809 2.155748
C 22 0.0035 1.994253 2.155620 1.832479 1.994253 2.155620 2.112098
C 23 0.0035 2.171206 1.897316 1.407727 2.171206 1.897316 1.687341
C 24 0.0035 1.655276 1.909561 2.051788 1.655276 1.909561 2.331383
C 25 0.0035 2.235948 2.113156 2.202566 2.235948 2.113156 2.482157
C 26 0.0035 2.252984 2.025063 1.506360 2.252984 2.025063 1.785940
C 27 0.0035 1.820170 1.710321 1.718669 1.820170 1.710321 1.998216
C 28 0.0035 2.332106 2.250647 1.761715 2.332106 2.250647 2.041246
C 29 0.0035 1.612820 1.979538 1.806469 1.612820 1.979538 2.085983
C 30 0.0035 1.664237 2.119175 2.059557 1.664237 2.119175 2.339056
C 31 0.0035 2.167074 1.984797 2.191267 2.167074 1.984797 2.470719
C 32 0.0035 2.124712 1.635713 1.577928 2.124712 1.635713 1.857348
C 33 0.0035 2.438361 2.062740 2.063990 2.438361 2.062740 2.343388
C 34 0.0035 2.489963 1.899749 1.888935 2.489963 1.899749 2.168317
C 35 0.0035 2.251869 2.193901 1.802722 2.251869 2.193901 2.082102
C 36 0.0035 2.017632 1.587955 1.852275 2.017632 1.587955 2.131611
C 37 0.0035 2.340155 1.732648 1.915564 2.340155 1.732648 2.194881
