# Initial configuration of rods
#
C 0 0.0035 1.008139 1.116011 0.982557 1.008139 1.116011 1.262419
C 1 0.0035 0.934801 0.911994 0.879044 0.934801 0.911994 1.158831
C 2 0.0035 0.939366 0.838705 0.834433 0.939366 0.838705 1.114112
C 3 0.0035 0.978255 0.940398 0.780614 0.978255 0.940398 1.060198
C 4 0.0035 0.874848 1.168876 0.854011 0.874848 1.168876 1.133213
C 5 0.0035 1.002125 0.923435 0.837121 1.002125 0.923435 1.116137
C 6 0.0035 1.000668 0.868874 1.013727 1.000668 0.868874 1.292651
C 7 0.0035 1.144804 1.057205 0.957454 1.144804 1.057205 1.236321
C 8 0.0035 0.996098 0.804861 0.908810 0.996098 0.804861 1.187672
C 9 0.0035 0.840317 0.997381 0.800697 0.840317 0.997381 1.079399
C 10 0.0035 0.857091 1.038915 0.773046 0.857091 1.038915 1.051322
C 11 0.0035 1.134206 1.023077 0.870781 1.134206 1.023077 1.148845
C 12 0.0035 1.071783 0.940014 0.679537 1.071783 0.940014 0.957510
C 13 0.0035 0.858442 1.113904 0.925401 0.858442 1.113904 1.203280
C 14 0.0035 1.088762 0.949848 0.788991 1.088762 0.949848 1.066396
C 15 0.0035 1.007498 1.075780 1.017023 1.007498 1.075780 1.294393
C 16 0.0035 0.961225 0.986728 0.874870 0.961225 0.986728 1.151783
C 17 0.0035 1.053241 1.103835 0.833563 1.053241 1.103835 1.110369
C 18 0.0035 0.995983 1.180789 0.736490 0.995983 1.180789 1.013235
C 19 0.0035 1.055544 0.978124 0.838866 1.055544 0.978124 1.115596
C 20 0.0035 0.981418 0.857141 0.940399 0.981418 0.857141 1.217043
C 21 0.0035 1.099780 0.980939 1.004178 1.099780 0.980939 1.280349
C 22 0.0035 1.021142 0.851719 0.991655 1.021142 0.851719 1.267604
C 23 0.0035 0.842813 1.136864 0.868812 0.842813 1.136864 1.144508
C 24 0.0035 0.898697 0.888536 0.787792 0.898697 0.888536 1.062936
C 25 0.0035 1.096266 1.155563 0.890638 1.096266 1.155563 1.165201
C 26 0.0035 1.076981 0.982724 1.066217 1.076981 0.982724 1.340724
C 27 0.0035 0.916365 0.892458 0.763792 0.916365 0.892458 1.038087
C 28 0.0035 0.984531 0.790245 0.878550 0.984531 0.790245 1.151794
C 29 0.0035 1.041952 1.102548 0.984666 1.041952 1.102548 1.256982
C 30 0.0035 0.859317 1.083859 0.725604 0.859317 1.083859 0.997369
C 31 0.0035 0.899657 1.127766 1.014967 0.899657 1.127766 1.286519
C 32 0.0035 0.941443 1.010597 0.655208 0.941443 1.010597 0.926541
C 33 0.0035 0.816855 1.065583 0.883561 0.816855 1.065583 1.154709
C 34 0.0035 0.922158 0.901917 0.769596 0.922158 0.901917 1.040740
C 35 0.0035 0.948694 0.971827 0.749257 0.948694 0.971827 1.020310
C 36 0.0035 0.945702 1.146872 0.749252 0.945702 1.146872 1.019996
C 37 0.0035 1.041224 0.992749 0.880193 1.041224 0.992749 1.150707
C 38 0.0035 0.945347 0.960143 0.806308 0.945347 0.960143 1.076713
C 39 0.0035 1.078064 1.049363 1.042910 1.078064 1.049363 1.313062
C 40 0.0035 0.970629 1.154516 0.933337 0.970629 1.154516 1.203395
C 41 0.0035 0.939596 1.049381 1.063311 0.939596 1.049381 1.332883
C 42 0.0035 0.869339 1.024684 0.932659 0.869339 1.024684 1.202186
C 43 0.0035 0.955456 0.911376 0.778006 0.955456 0.911376 1.047497
C 44 0.0035 0.980842 1.032434 1.004577 0.980842 1.032434 1.273849
