51200 
 0.979020
P 1 0 1.85121 1.59333 2.0097 1.79888 1.62981 2.04507 87 10151
P 3 0 1.96992 1.53707 2.08775 1.97538 1.59267 2.09981 703 1400
P 4 0 1.61423 2.11638 2.18567 1.6623 2.08576 2.1727 6305 9675
P 5 0 1.65718 2.01614 2.04749 1.61282 1.97954 2.04488 501 29
P 6 0 1.66747 2.12615 2.12214 1.6337 2.10907 2.14432 5741 5092
P 7 0 1.61757 2.05509 2.12849 1.57081 2.0842 2.15361 6238 9430
P 8 0 1.87738 2.36648 1.90178 1.84349 2.3745 1.86009 1604 6285
P 9 0 1.89084 2.25654 1.78259 1.84652 2.3015 1.79552 8628 12602
P 10 0 1.91873 2.2828 1.7741 1.91001 2.31354 1.71794 12506 11901
P 12 0 1.61095 2.18779 1.90525 1.64994 2.14884 1.92438 5426 9719
P 13 0 1.66956 2.20339 2.03095 1.62298 2.22951 1.99744 2866 4587
P 14 0 1.56554 2.00241 1.86884 1.59244 2.06317 1.90464 10647 900
P 15 0 1.65957 2.23257 1.90219 1.62949 2.20449 1.86084 4457 7230
P 16 0 1.56763 1.95194 1.78379 1.60766 1.96442 1.73703 5686 5138
P 17 0 1.60549 2.23646 1.83024 1.62113 2.17471 1.80656 367 1729
P 18 0 1.56763 1.95194 1.81153 1.60766 1.96442 1.78896 5686 5138
P 19 0 1.65791 1.73108 1.86335 1.6676 1.67284 1.88033 10253 6295
P 21 0 1.98657 2.37322 1.83708 1.968 2.4338 1.84319 7968 2832
P 22 0 1.85754 2.2547 1.97729 1.85571 2.26294 1.90413 7637 11338
P 24 0 1.66197 1.82275 2.02085 1.6133 1.83173 2.07173 43 3128
P 25 0 1.80984 1.67956 2.25506 1.85676 1.73147 2.25342 516 3219
P 26 0 1.73883 1.83126 2.0144 1.77598 1.7781 2.00284 6711 3512
P 27 0 1.76867 1.73422 2.18217 1.7541 1.77117 2.24271 7570 2990
P 28 0 1.6039 2.06816 2.18126 1.6623 2.08576 2.16534 10408 9675
P 29 0 1.69101 2.19624 2.30707 1.71847 2.15671 2.30645 5951 82
P 30 0 1.71569 2.10544 2.26988 1.75534 2.13219 2.31313 1017 7359
P 31 0 1.6039 2.06816 2.18562 1.64079 2.05573 2.21705 10408 1370
P 32 0 1.61422 2.17308 1.82781 1.65128 2.17625 1.79195 1820 2752
P 33 0 1.79202 2.16084 1.68645 1.82151 2.1909 1.71487 1859 3686
P 34 0 1.61663 2.13482 1.79804 1.603 2.18733 1.78561 8750 1700
P 35 0 1.79259 2.13929 1.83887 1.74957 2.18231 1.83245 7808 10691
P 36 0 1.61638 2.02403 2.28568 1.5914 2.0771 2.25965 3039 6723
P 37 0 1.62292 2.0429 2.31577 1.67412 2.02148 2.30951 18 2779
P 38 0 1.6039 2.06816 2.13318 1.57528 2.05107 2.1781 10408 5880
P 39 0 1.62292 2.0429 2.16827 1.67023 2.08386 2.14446 18 1295
P 40 0 1.73636 1.68557 2.29797 1.74288 1.62166 2.2677 7214 9294
P 41 0 1.76453 1.75524 2.22259 1.72961 1.73007 2.27887 3568 4602
P 42 0 1.75478 1.88442 2.35981 1.76817 1.94922 2.33518 6806 3784
P 43 0 1.71331 1.70779 2.12332 1.68976 1.66807 2.13941 1474 4972
P 48 0 1.54918 1.84902 2.16421 1.57976 1.83335 2.1194 9549 5089
P 49 0 1.68276 1.91753 2.14231 1.64108 1.89049 2.10456 2005 1534
P 50 0 1.70252 1.90047 2.36208 1.6637 1.90387 2.33118 7508 2062
P 51 0 1.71281 1.94262 2.33166 1.70562 1.89236 2.3568 731 11507
P 52 0 1.86791 1.78821 2.04726 1.84465 1.78015 1.99877 3877 4480
P 53 0 1.89215 1.58283 1.89408 1.8288 1.59592 1.91447 10556 1833
P 54 0 1.72605 1.77323 1.77268 1.75228 1.71599 1.76555 4112 11192
P 55 0 1.8613 1.78135 1.88923 1.89759 1.78248 1.92955 1242 11842
P 56 0 1.69148 2.04748 2.13822 1.6828 2.06572 2.06723 374 8587
P 57 0 1.67402 1.98455 1.87792 1.63759 1.96925 1.8272 7243 2089
P 58 0 1.55918 2.00985 2.04833 1.54078 2.06574 2.02852 2385 496
P 59 0 1.70659 1.97011 1.8293 1.64141 1.99657 1.81393 2109 956
