51200 
 0.979020
P 0 0 1.90619 1.75133 2.22502 1.94239 1.71123 2.22033 2405 12104
P 3 0 1.79322 1.6985 2.06887 1.78313 1.65457 2.10264 1834 12408
P 4 0 1.69938 2.10623 2.09165 1.74286 2.15185 2.08936 4953 2403
P 5 0 1.55004 2.03704 2.00459 1.52702 2.03347 2.05738 11143 2661
P 6 0 1.60655 1.9312 1.97023 1.58468 1.90382 2.01427 821 5786
P 7 0 1.58701 1.83585 2.05503 1.58 1.87728 2.081 12159 4532
P 8 0 1.82288 2.28681 1.65036 1.82588 2.30145 1.71068 2243 7956
P 9 0 1.88895 2.31434 1.73722 1.89084 2.25654 1.73324 11604 8628
P 11 0 1.8806 2.3001 1.77761 1.80953 2.31225 1.74541 1623 7188
P 12 0 1.69121 2.27215 2.1595 1.70085 2.25705 2.11574 4852 1882
P 13 0 1.68359 2.22762 2.00866 1.65015 2.23065 2.04277 188 4916
P 14 0 1.5674 2.12562 1.88387 1.6032 2.15414 1.86101 3107 4581
P 15 0 1.66257 2.03074 1.82889 1.64687 2.10671 1.81824 10815 4527
P 16 0 1.8303 1.76483 1.62724 1.79014 1.79419 1.61078 1577 9451
P 17 0 1.51657 1.89395 1.8882 1.5277 1.90614 1.84801 2513 376
P 18 0 1.61741 1.85735 1.91891 1.61796 1.8694 1.86951 11095 12596
P 19 0 1.58963 1.91063 1.84665 1.56865 1.86868 1.85513 6655 9414
P 20 0 1.82812 2.25852 1.68353 1.83512 2.2936 1.72919 3997 5948
P 21 0 1.94071 2.29507 1.8554 1.97135 2.2446 1.85245 9555 5489
P 24 0 1.8458 1.73506 2.10887 1.81513 1.74672 2.17162 2833 7703
P 25 0 1.73253 1.76628 2.16202 1.70809 1.73011 2.15907 2449 9807
P 26 0 1.84513 1.70404 1.99727 1.83556 1.6728 2.0394 1035 4264
P 27 0 1.85631 1.66229 2.2261 1.87017 1.71801 2.22626 245 11731
P 28 0 1.72502 2.10098 2.39719 1.70785 2.15044 2.3646 6761 8670
P 29 0 1.70297 2.18297 2.24418 1.6527 2.16494 2.28068 7007 351
P 30 0 1.67502 1.95339 2.08885 1.65718 2.01614 2.11082 8603 501
P 31 0 1.66749 2.18611 2.29814 1.72093 2.16769 2.30864 598 6089
P 32 0 1.61846 2.06783 1.66813 1.64937 2.08564 1.71347 7522 6524
P 33 0 1.57014 2.10036 1.75934 1.53214 2.07692 1.79741 3242 1267
P 34 0 1.59617 2.16334 1.80595 1.5674 2.12562 1.81081 4341 3107
P 35 0 1.71487 2.22813 1.64674 1.68268 2.21565 1.67086 6041 6272
P 36 0 1.62919 1.9379 2.34395 1.62528 1.97362 2.27682 7010 6371
P 37 0 1.7509 1.99097 2.0596 1.80083 1.99037 2.05797 12694 9665
P 38 0 1.69938 2.10623 2.19277 1.63637 2.1264 2.17994 4953 5982
P 39 0 1.56881 2.13347 2.18112 1.554 2.1246 2.24872 1875 3387
P 40 0 1.74419 1.76037 2.34989 1.79068 1.72408 2.29461 650 2520
P 41 0 1.74094 1.87363 2.29378 1.68645 1.86167 2.31195 7237 3515
