# Initial configuration of rods
#
C 0 0.0035 6.355370 5.353648 5.773847 6.355370 5.353648 6.053826
C 1 0.0035 5.606751 5.414427 5.349235 5.606751 5.414427 5.629213
C 2 0.0035 5.327346 5.164024 5.777761 5.327346 5.164024 6.057734
C 3 0.0035 6.394559 5.328918 5.569143 6.394559 5.328918 5.849112
C 4 0.0035 4.998003 5.628469 5.435246 4.998003 5.628469 5.715210
C 5 0.0035 6.159787 6.241054 5.762083 6.159787 6.241054 6.042048
C 6 0.0035 5.361067 5.445620 5.903886 5.361067 5.445620 6.183847
C 7 0.0035 5.771479 5.107864 5.495594 5.771479 5.107864 5.775552
C 8 0.0035 5.603111 6.035642 5.985839 5.603111 6.035642 6.265796
C 9 0.0035 5.760273 5.485965 5.729787 5.760273 5.485965 6.009743
C 10 0.0035 5.461921 6.044218 5.918432 5.461921 6.044218 6.198387
C 11 0.0035 5.534788 5.317140 4.855365 5.534788 5.317140 5.135313
C 12 0.0035 6.047104 5.512629 5.446731 6.047104 5.512629 5.726674
C 13 0.0035 5.553108 5.472807 4.850330 5.553108 5.472807 5.130256
C 14 0.0035 5.316624 6.046333 5.774531 5.316624 6.046333 6.054456
C 15 0.0035 5.877962 5.082977 5.411591 5.877962 5.082977 5.691509
C 16 0.0035 5.295041 6.115175 5.648483 5.295041 6.115175 5.928387
C 17 0.0035 5.784733 5.419574 5.296950 5.784733 5.419574 5.576852
C 18 0.0035 5.168795 5.255549 5.455733 5.168795 5.255549 5.735609
C 19 0.0035 5.472593 5.766715 5.978807 5.472593 5.766715 6.258670
C 20 0.0035 5.940836 5.011195 5.823229 5.940836 5.011195 6.103091
C 21 0.0035 5.711149 5.306947 4.953461 5.711149 5.306947 5.233319
C 22 0.0035 6.254209 5.789334 5.848423 6.254209 5.789334 6.128279
C 23 0.0035 5.032224 5.598134 5.730651 5.032224 5.598134 6.010507
C 24 0.0035 5.039486 5.488889 5.887279 5.039486 5.488889 6.167124
C 25 0.0035 5.851505 5.521319 5.386413 5.851505 5.521319 5.666238
C 26 0.0035 6.047121 5.584225 6.000301 6.047121 5.584225 6.280126
C 27 0.0035 6.017245 5.338703 5.648450 6.017245 5.338703 5.928269
C 28 0.0035 5.519267 6.234386 5.866567 5.519267 6.234386 6.146386
C 29 0.0035 5.872547 5.940690 5.891532 5.872547 5.940690 6.171349
C 30 0.0035 5.090688 5.562117 5.750437 5.090688 5.562117 6.030252
C 31 0.0035 6.122702 5.512807 5.061986 6.122702 5.512807 5.341794
C 32 0.0035 6.391573 5.713171 5.760924 6.391573 5.713171 6.040724
C 33 0.0035 5.393227 5.486015 6.078618 5.393227 5.486015 6.358405
C 34 0.0035 5.850395 5.206611 5.378901 5.850395 5.206611 5.658676
C 35 0.0035 6.165208 5.400018 5.146239 6.165208 5.400018 5.426009
