# Initial configuration of proteins
#
P 6400 0 1.092630 0.858962 1.266010 1.053070 0.824545 1.248970 388 3255 
P 6401 0 1.042310 0.863953 1.132700 1.067810 0.841239 1.156600 1049 1014 
P 6402 0 1.121710 0.774218 1.710650 1.137560 0.788091 1.738110 4662 4681 
P 6403 0 1.090410 1.023900 0.769190 1.101940 0.959597 0.768427 966 128 
P 6404 0 0.973922 0.918613 1.202180 0.993167 0.916664 1.146770 1857 422 
P 6405 0 1.024280 1.004610 0.694970 0.982958 1.025080 0.726383 3348 2063 
P 6406 0 1.039530 1.007940 0.931922 1.078790 0.979792 0.931703 1271 2930 
P 6407 0 1.023680 0.985483 0.692407 0.992648 1.031500 0.713653 59 1626 
P 6408 0 1.050460 0.811549 1.716990 1.034680 0.868868 1.707750 5521 2358 
P 6409 0 1.038130 0.861740 1.866530 1.050340 0.841110 1.806860 1990 1142 
P 6410 0 1.065540 0.777752 1.745050 1.115320 0.743297 1.747090 2203 161 
P 6411 0 1.107790 0.957218 1.214810 1.141780 0.911064 1.215230 1331 3016 
P 6412 0 1.148120 1.083070 0.367441 1.082600 1.066860 0.344005 3618 238 
P 6413 0 1.088360 0.863378 1.019240 1.072360 0.869998 0.976818 1278 1067 
P 6414 0 1.044520 0.889382 1.279950 1.068490 0.879481 1.334880 2217 4571 
P 6415 0 1.123630 0.748540 1.904380 1.132980 0.781994 1.950320 1695 1977 
P 6416 0 1.019290 1.071760 0.182829 1.037030 1.058960 0.239516 2804 2415 
P 6417 0 1.063000 0.893043 0.876800 1.076900 0.939658 0.850319 283 5199 
P 6418 0 0.925900 1.015650 0.395985 0.955323 1.017440 0.454916 1122 3920 
P 6419 0 1.028570 1.102960 3.100990 1.024310 1.150540 3.092500 1361 2040 
P 6420 0 0.993995 0.900076 1.221210 1.011770 0.963281 1.218910 305 4482 
P 6421 0 0.981265 0.931019 1.398030 1.000130 0.901885 1.344390 4159 1443 
P 6422 0 1.053650 1.016600 0.348901 1.074390 1.035760 0.379010 3579 1092 
P 6423 0 1.071550 1.098690 0.136830 1.025510 1.136400 0.150417 3626 263 
P 6424 0 0.979064 1.138520 0.050200 1.026690 1.118580 0.031918 684 2585 
P 6425 0 0.945123 1.152790 3.175460 0.995910 1.173500 3.162570 135 5795 
P 6426 0 1.103340 0.957128 0.784731 1.138780 1.007950 0.744331 128 1139 
P 6427 0 0.978097 1.054880 0.436730 0.975910 1.004740 0.407488 2916 1529 
P 6428 0 1.034630 0.955262 1.264090 1.060220 0.914456 1.270330 4602 1734 
P 6429 0 1.073430 0.965359 1.169960 1.117790 0.907175 1.147180 3997 2588 
P 6430 0 1.103860 1.035500 0.463584 1.078300 0.972095 0.476407 2480 1431 
P 6431 0 1.115290 0.878708 1.146870 1.100570 0.924422 1.161300 2210 1804 
P 6432 0 1.095160 0.808028 1.846440 1.146950 0.819411 1.873530 1031 1690 
P 6433 0 1.063530 0.796765 1.703980 1.056350 0.833597 1.750760 2436 875 
P 6434 0 1.004750 0.787052 1.557410 0.994868 0.808072 1.621440 363 877 
P 6435 0 1.053840 0.815049 1.531120 1.079560 0.840263 1.513060 4408 4161 
P 6436 0 1.044740 0.866403 0.892251 1.056360 0.880049 0.842969 2620 4078 
P 6437 0 1.087890 0.926179 1.022500 1.090430 0.902084 0.979505 3338 2775 
P 6438 0 0.988502 0.925592 0.670071 1.022040 0.953755 0.616988 546 1429 
P 6439 0 1.003390 1.080540 0.405216 1.013080 1.089470 0.466590 2177 14 
P 6440 0 1.086630 1.160330 0.064819 1.054250 1.130070 0.020673 3461 3224 
P 6441 0 1.061110 1.006440 0.898722 1.076530 0.972686 0.857302 387 3825 
P 6442 0 1.023170 0.854667 1.659990 1.054110 0.801942 1.681640 1875 5599 
P 6443 0 1.006320 0.901478 1.001600 1.042270 0.889418 0.960444 2652 1355 
P 6444 0 1.033590 0.938742 1.487410 1.073510 0.934717 1.473530 635 62 
P 6445 0 1.036660 0.932209 1.416410 1.081090 0.901086 1.372720 1128 1269 
P 6446 0 1.058110 0.963830 0.866183 1.095620 0.986895 0.893995 95 3942 
P 6447 0 1.085780 0.851331 1.485190 1.134540 0.837443 1.478690 4833 3790 
P 6448 0 1.104480 0.980992 0.742064 1.064080 0.972571 0.704668 3974 4082 
P 6449 0 1.090700 1.038130 0.501352 1.056460 1.076430 0.504332 4025 3113 
P 6450 0 1.136170 0.967605 0.687792 1.131150 0.947652 0.737841 2879 3829 
P 6451 0 1.079760 0.982633 0.856458 1.064210 1.012310 0.815603 1336 1828 
P 6452 0 1.091720 0.969976 0.809245 1.076640 0.909862 0.812700 4052 2481 
P 6453 0 1.060780 1.180620 0.110108 1.040080 1.145920 0.061298 1347 1528 
P 6454 0 1.018220 0.869554 1.516650 1.059520 0.845013 1.482950 4061 5009 
P 6455 0 0.994117 0.935786 0.568605 0.962556 0.972392 0.600062 2155 329 
P 6456 0 1.101760 1.063960 0.551318 1.043210 1.033690 0.535357 3111 569 
P 6457 0 1.091020 0.978274 0.591591 1.042870 0.966548 0.580702 2312 3961 
P 6458 0 1.061720 0.865105 1.914700 1.037780 0.832743 1.953180 2339 2351 
P 6459 0 1.057260 0.950038 0.564946 1.091370 0.953224 0.613432 1171 1932 
P 6460 0 0.920730 0.932142 0.866852 0.969520 0.907625 0.883105 2538 2712 
P 6461 0 1.020120 1.038380 0.919847 1.012260 0.988358 0.948010 2000 612 
P 6462 0 1.060850 0.897705 1.462850 1.090810 0.911628 1.430410 3809 1925 
P 6463 0 0.965051 1.192820 0.065960 0.933385 1.160130 0.123101 2369 4826 
P 6464 0 1.034080 1.043120 0.836225 1.039710 1.041110 0.894412 1029 1256 
P 6465 0 1.054100 1.137100 0.250736 0.993174 1.129400 0.258531 2359 1811 
P 6466 0 1.034970 1.060350 0.277343 1.028510 1.014040 0.251455 2738 86 
P 6467 0 1.028000 0.967154 0.414939 0.996135 0.971595 0.356970 3258 3166 
P 6468 0 1.035020 0.928755 0.518825 0.985308 0.948371 0.489010 1814 4343 
P 6469 0 0.956271 1.062720 0.338839 0.956995 1.093790 0.380947 3709 1392 
P 6470 0 1.105290 1.092330 0.500553 1.099170 1.048570 0.565600 1302 287 
P 6471 0 0.945766 1.036680 0.312133 0.952902 1.046410 0.361016 1918 3590 
P 6472 0 0.932694 1.127630 0.014904 0.993993 1.108970 -0.007771 -1 -1 
P 6473 0 1.188020 0.849150 1.228800 1.170120 0.865934 1.287880 1639 206 
P 6474 0 1.032900 1.116880 0.264260 0.974478 1.138060 0.234251 473 1002 
P 6475 0 0.969698 1.160840 3.050710 0.987414 1.195730 2.987710 2467 254 
P 6476 0 1.086920 0.819982 1.205070 1.099430 0.843760 1.253810 1113 487 
P 6477 0 1.117270 0.908058 1.501750 1.073400 0.923713 1.526370 1418 1311 
P 6478 0 1.101310 0.785219 1.930680 1.128810 0.787605 1.874590 3902 2166 
P 6479 0 1.043500 0.856714 1.345070 1.001660 0.869972 1.320080 1760 1671 
P 6480 0 1.038810 0.981453 0.458930 1.066940 0.957554 0.515654 2576 117 
P 6481 0 1.029730 0.878800 1.502510 1.027610 0.807755 1.494830 1480 618 
P 6482 0 1.091540 0.832440 1.307760 1.100200 0.888029 1.279820 1919 2462 
P 6483 0 0.967490 1.041870 0.622645 0.915318 0.999206 0.613300 3329 2074 
P 6484 0 0.986359 0.988947 0.471674 1.032350 1.010590 0.522469 3019 2862 
P 6485 0 1.003890 1.181930 0.069705 1.051200 1.159050 0.037808 967 578 
P 6486 0 0.994955 1.044790 0.236693 0.969116 1.067510 0.188617 1221 150 
P 6487 0 1.006860 1.043070 0.537758 1.001790 1.021900 0.596216 4580 6029 
P 6488 0 1.026910 1.023760 0.434694 0.995482 1.084760 0.418287 2995 187 
P 6489 0 1.024860 1.092460 0.123450 1.057580 1.037100 0.152916 3522 3745 
P 6490 0 1.055080 1.009200 0.612470 1.076990 0.945547 0.610747 2473 773 
P 6491 0 0.988217 1.123480 0.295240 1.035860 1.137440 0.320887 2900 5483 
P 6492 0 1.129800 0.863142 1.678250 1.103140 0.903155 1.725760 2213 784 
P 6493 0 1.054330 0.915959 0.725298 1.051730 0.924409 0.681685 434 2682 
P 6494 0 1.155630 0.823663 1.849770 1.117880 0.763016 1.849750 1154 2386 
P 6495 0 1.085790 1.055790 0.167770 1.051010 1.089830 0.173113 585 5571 
P 6496 0 0.981438 0.920447 1.082590 1.003810 0.945606 1.105020 977 647 
P 6497 0 1.141780 0.743889 1.780910 1.121540 0.757057 1.846320 595 2398 
P 6498 0 1.050270 0.956432 0.480955 0.998551 0.965037 0.507985 1975 1645 
P 6499 0 0.977300 1.176710 3.162090 0.955728 1.127510 3.122310 1037 1592 
P 6500 0 1.008930 1.170380 0.030010 1.006240 1.174010 -0.026507 -1 -1 
P 6501 0 0.937191 1.062770 0.185596 0.899604 1.041630 0.221035 2891 1495 
P 6502 0 1.051370 0.985135 0.075355 1.066400 1.024640 0.113826 3817 3048 
P 6503 0 1.088930 1.035440 0.472517 1.066360 1.016900 0.418946 3010 2789 
P 6504 0 1.000550 1.087310 0.026444 1.033650 1.049290 0.051052 2066 2755 
P 6505 0 1.058170 1.062690 0.813398 1.093780 1.038520 0.847786 1859 596 
P 6506 0 1.081160 1.025040 1.054500 1.064170 0.986662 1.081230 330 1993 
P 6507 0 1.155400 0.878968 1.396450 1.135000 0.843336 1.420320 1614 100 
P 6508 0 1.000670 1.127020 0.361897 1.019840 1.101030 0.318417 2295 1448 
P 6509 0 1.016180 0.934932 0.833927 1.033060 0.939240 0.898229 3747 3114 
P 6510 0 1.047720 0.891554 1.207150 1.076010 0.883557 1.257160 3350 4995 
P 6511 0 1.105670 0.844152 1.286720 1.125290 0.814642 1.261460 393 372 
P 6512 0 1.091070 0.911453 1.432820 1.038950 0.865217 1.433140 1925 1567 
P 6513 0 0.963155 0.923876 0.977754 1.015810 0.899391 0.959642 1326 1808 
P 6514 0 1.064660 0.903647 0.775953 1.112680 0.901986 0.813209 186 2106 
P 6515 0 0.995725 0.765957 1.763400 1.036870 0.793349 1.738980 3870 2080 
P 6516 0 1.084370 1.002940 0.474671 1.052730 1.012290 0.517842 571 2932 
P 6517 0 1.102020 0.887319 1.222340 1.092960 0.911693 1.163550 1005 4708 
P 6518 0 1.075910 0.847403 1.931530 1.039350 0.859773 1.872620 139 1990 
P 6519 0 1.030650 1.053180 0.332393 1.054540 1.120470 0.297812 2231 658 
P 6520 0 1.040050 0.948721 0.683690 1.057690 0.933311 0.732560 1826 5339 
P 6521 0 0.998081 1.057470 0.253389 0.979538 1.058650 0.313255 4030 4936 
P 6522 0 1.042120 0.926723 0.947366 1.085220 0.902577 0.918969 5610 374 
P 6523 0 1.086510 1.026380 0.212968 1.092960 1.083810 0.210419 1539 4636 
P 6524 0 0.938745 1.000670 0.542601 0.977738 1.059630 0.526578 837 1571 
P 6525 0 1.003940 0.966263 0.604583 0.981844 0.978953 0.653300 1706 2093 
P 6526 0 0.978854 1.028890 0.427695 0.955087 1.056120 0.436666 2745 3578 
P 6527 0 1.042680 0.881345 1.251920 1.079060 0.854325 1.207800 4394 1679 
P 6528 0 1.079500 0.984061 0.694980 1.067070 1.024750 0.671321 1566 4308 
P 6529 0 1.020240 1.090100 0.059220 1.016730 1.103350 0.109150 4229 3183 
P 6530 0 1.100250 0.962564 0.748845 1.123760 1.016800 0.759269 128 663 
P 6531 0 1.012170 1.001780 1.056510 1.016970 0.995929 1.000740 831 2763 
P 6532 0 1.065870 1.037520 0.342026 1.056020 1.063360 0.400200 3382 1641 
P 6533 0 1.014510 0.966717 1.087780 1.027930 0.919311 1.129110 264 2713 
P 6534 0 1.093410 0.867374 1.553550 1.043740 0.884259 1.596010 2228 342 
P 6535 0 1.040550 0.704544 1.731760 1.030230 0.749847 1.781860 5064 1640 
P 6536 0 1.121240 0.877297 1.142950 1.086140 0.927069 1.148010 824 1532 
P 6537 0 1.057050 0.915303 0.987025 1.113310 0.927373 0.980487 1869 3921 
P 6538 0 1.001020 1.002080 0.623651 0.988092 1.063090 0.646145 3534 4970 
P 6539 0 1.000480 0.899372 1.024570 1.036230 0.907022 1.084410 1752 4690 
P 6540 0 0.978199 1.047550 0.054201 0.942232 1.073090 0.087556 2595 2441 
P 6541 0 0.968597 1.139750 0.037331 0.931732 1.159580 0.077091 290 945 
P 6542 0 1.032030 1.139130 0.452779 1.083010 1.098740 0.468479 2461 3288 
P 6543 0 1.059010 1.010560 0.380036 1.013840 0.962147 0.403122 3164 440 
P 6544 0 1.008390 1.060440 0.087985 0.968666 1.068740 0.127145 2740 1934 
P 6545 0 0.976141 1.094140 0.166765 0.984217 1.063720 0.188126 2368 101 
P 6546 0 0.989454 0.940578 0.543859 0.931779 0.954678 0.530165 2155 1955 
P 6547 0 0.952262 0.921454 0.922422 0.957272 0.959185 0.972369 2362 845 
P 6548 0 1.071690 0.934389 1.198470 1.119170 0.922994 1.222900 240 850 
P 6549 0 1.058730 0.790544 1.881360 1.043000 0.791037 1.821200 1389 2317 
P 6550 0 1.056510 0.996711 0.392859 1.048040 1.029690 0.438803 365 3148 
P 6551 0 1.043120 0.853722 1.891370 1.064650 0.818769 1.933840 1990 792 
P 6552 0 1.052760 0.887940 1.681230 1.070620 0.927326 1.649850 1914 2318 
P 6553 0 1.071750 1.062110 0.401149 1.058810 1.074170 0.452748 488 3344 
P 6554 0 1.058560 0.979098 1.062460 1.113720 0.999793 1.062290 1422 455 
P 6555 0 1.001560 0.925287 1.472860 0.999519 0.879205 1.490660 1519 736 
P 6556 0 1.061800 0.782050 1.602910 1.114090 0.803248 1.591130 3808 3722 
P 6557 0 1.012150 0.769280 1.749780 1.031070 0.791919 1.809380 2144 1926 
P 6558 0 0.935917 1.096730 0.285303 0.923442 1.105570 0.232008 2371 3310 
P 6559 0 1.116710 0.898457 0.854737 1.069280 0.911857 0.837477 2106 1417 
P 6560 0 0.950527 0.924206 1.294950 0.946203 0.857376 1.282130 619 1755 
P 6561 0 0.955413 1.008260 0.235165 0.998221 1.039540 0.211199 2082 2130 
P 6562 0 1.070760 1.051140 0.676876 1.025340 1.038150 0.666531 426 1263 
P 6563 0 0.936286 0.911014 1.011940 0.972604 0.882294 1.015070 646 3857 
P 6564 0 1.009240 1.125270 0.433427 1.002160 1.082880 0.388646 4868 2177 
P 6565 0 1.080410 1.064470 0.685920 1.037680 1.035610 0.695635 596 4085 
P 6566 0 0.991951 1.055650 0.591447 1.014140 1.006910 0.534534 187 5283 
P 6567 0 1.070760 1.020030 0.466774 1.079880 1.057970 0.502382 1167 3574 
P 6568 0 1.145690 0.945312 1.003430 1.117990 0.881602 1.007760 983 2525 
P 6569 0 1.038030 1.046180 0.858457 1.027550 0.952923 0.859325 1256 2594 
P 6570 0 0.952903 0.965584 0.934797 0.950354 0.938985 0.998519 845 3847 
P 6571 0 1.080890 0.932494 1.347940 1.086260 0.933118 1.392160 3959 485 
P 6572 0 0.999328 1.137030 0.063202 1.046790 1.144130 0.023103 2550 2516 
P 6573 0 1.072940 0.749434 1.839500 1.110390 0.716324 1.861350 4382 1482 
P 6574 0 1.015160 1.128030 0.561918 1.007900 1.092580 0.520547 1125 579 
P 6575 0 1.062750 1.061960 0.171514 1.079080 1.072120 0.116139 4241 585 
P 6576 0 1.015100 1.052220 0.926511 1.058150 1.017080 0.901092 2935 1175 
P 6577 0 0.998410 1.139530 0.254601 0.991844 1.105500 0.287409 2295 3199 
P 6578 0 1.011450 0.859440 1.012730 0.963131 0.897687 1.016390 1130 2362 
P 6579 0 1.043550 1.184520 0.043962 1.018310 1.151080 0.103133 54 1931 
P 6580 0 1.049700 1.053730 0.507178 1.072650 1.015490 0.489186 1721 1167 
P 6581 0 0.992484 1.038830 0.602724 0.959727 1.014980 0.624864 4094 1613 
P 6582 0 0.993448 0.962538 0.654055 1.059120 0.939127 0.664599 1162 4925 
P 6583 0 1.046420 0.835102 0.882718 1.025780 0.861932 0.933274 6388 2794 
P 6584 0 0.978678 0.875574 1.566110 1.036050 0.872567 1.580470 1941 3206 
P 6585 0 1.074500 0.901297 1.154610 1.076570 0.907277 1.099300 3210 6399 
P 6586 0 0.954445 1.042930 0.011800 0.985760 1.100780 0.000319 2330 3177 
P 6587 0 1.114620 0.987692 0.830437 1.082190 0.947626 0.800824 948 2487 
P 6588 0 0.995787 0.864037 1.029890 1.008470 0.906710 1.025410 3674 530 
P 6589 0 1.002790 0.837813 1.767530 0.991211 0.790684 1.734170 542 1222 
P 6590 0 0.996706 0.904115 0.638098 0.954896 0.915005 0.637660 1212 938 
P 6591 0 1.018790 0.993934 1.017220 1.079270 0.985474 1.029550 2763 3006 
P 6592 0 1.043490 0.939076 1.461790 1.016740 0.877888 1.462640 5125 2996 
P 6593 0 1.141270 0.815686 1.668490 1.108850 0.834765 1.692390 4337 4055 
P 6594 0 1.069780 0.950415 1.358590 1.044600 0.936128 1.315400 62 820 
P 6595 0 1.067760 0.833884 1.666790 1.034710 0.837279 1.602400 3285 3325 
P 6596 0 0.936861 0.949559 0.619589 0.946528 0.941699 0.685355 1407 1223 
P 6597 0 1.119590 1.032530 0.821635 1.061430 1.021330 0.843633 2007 952 
P 6598 0 1.052200 0.869759 0.608637 1.052640 0.934739 0.589249 1712 5601 
P 6599 0 1.000040 1.133370 3.042930 1.042460 1.106210 3.061800 2527 3404 
P 6600 0 1.003900 1.123530 0.234098 1.043900 1.148010 0.268685 14 3434 
P 6601 0 1.031260 0.985296 0.422708 1.056780 1.019480 0.436851 3008 3845 
P 6602 0 1.006230 1.056280 0.578618 1.034680 1.108970 0.555044 458 3101 
P 6603 0 0.969022 1.056320 0.619650 1.003210 1.020440 0.602282 2014 6029 
P 6604 0 1.097360 0.805985 1.399290 1.161170 0.788570 1.449350 2234 3366 
P 6605 0 1.023350 1.191590 3.153300 1.016380 1.160120 3.095000 155 1528 
P 6606 0 1.037380 0.743456 1.718830 1.103940 0.768157 1.721210 1208 1717 
P 6607 0 1.000100 0.788467 1.449100 1.011340 0.817345 1.387290 1305 3843 
P 6608 0 1.003070 0.877735 1.230910 0.992057 0.901119 1.179950 4703 1891 
P 6609 0 0.977001 0.978602 0.513469 0.988279 1.038370 0.477477 1548 5656 
P 6610 0 1.025620 0.827276 1.664930 1.077020 0.827635 1.695980 3316 2709 
P 6611 0 1.042110 0.958227 1.234200 0.995213 0.968154 1.203930 3833 997 
P 6612 0 1.115510 0.877544 1.556120 1.123050 0.820087 1.610730 4800 3933 
P 6613 0 1.053950 0.897811 0.989409 1.041990 0.949204 0.975188 4231 4319 
P 6614 0 1.071480 0.806295 1.328190 1.094790 0.854388 1.306230 495 466 
P 6615 0 0.981076 1.095700 0.915734 0.973007 1.042570 0.947703 2940 719 
P 6616 0 0.983367 0.801653 1.693300 1.002270 0.781154 1.758340 3067 611 
P 6617 0 0.993745 0.973354 0.980241 1.051790 0.970059 0.962847 3686 3743 
P 6618 0 1.085430 1.030440 0.793392 1.099910 0.969303 0.768548 498 4484 
P 6619 0 1.061200 1.092350 3.134590 1.097880 1.148150 3.173280 893 4847 
P 6620 0 1.004570 0.983622 0.975254 1.039980 1.001340 0.926034 2187 4230 
P 6621 0 0.971570 1.005990 0.675492 0.924304 0.999452 0.707399 2222 2689 
P 6622 0 1.070520 0.946263 0.994186 1.057540 0.957659 0.926211 3229 1337 
P 6623 0 0.983140 0.841766 1.061070 0.967237 0.835817 1.001170 887 4760 
P 6624 0 0.996921 0.837127 1.376450 1.035970 0.860827 1.337800 1260 3666 
P 6625 0 1.053180 0.860714 0.986738 0.992322 0.894081 1.003300 1194 890 
P 6626 0 1.174590 0.794999 1.889100 1.143360 0.764529 1.915830 1156 2742 
P 6627 0 1.079180 0.811807 1.836680 1.050350 0.852221 1.850240 756 6014 
P 6628 0 1.119970 0.758462 1.626950 1.070680 0.781745 1.640350 2496 3042 
P 6629 0 1.057200 0.795561 1.466630 1.032230 0.794149 1.443400 724 5720 
P 6630 0 1.105620 0.865269 1.220140 1.114850 0.821646 1.181320 204 1383 
P 6631 0 0.957452 1.016620 0.328146 0.958850 1.033450 0.389727 3117 1534 
P 6632 0 1.019780 0.994358 0.698322 0.981563 1.043930 0.721211 2206 2014 
P 6633 0 0.973351 1.133450 0.044343 1.000790 1.110980 -0.012004 -1 -1 
P 6634 0 0.994412 1.175500 0.241602 0.997735 1.152590 0.296042 5380 1884 
P 6635 0 1.000610 1.122860 0.136057 1.027400 1.093440 0.094995 2920 3776 
P 6636 0 1.018950 1.069880 0.010871 1.041230 1.075120 0.058429 4039 804 
P 6637 0 1.020650 0.944609 1.073470 1.067900 0.926961 1.019460 2442 2252 
P 6638 0 1.053520 1.024800 0.926747 1.017390 0.987240 0.947064 2087 3692 
P 6639 0 1.003810 0.920817 1.116560 1.005430 0.877470 1.083270 4971 6007 
P 6640 0 1.139110 0.901034 1.008740 1.090010 0.903315 1.018490 3606 1924 
P 6641 0 1.097070 0.851287 1.090080 1.048800 0.841676 1.059120 1278 2794 
