500 
 19.960000
C 0 0.0125 2.42858 2.49489 0.668457 2.20435 2.73206 1.04723
C 1 0.0125 2.58871 2.09187 2.89951 2.68634 2.38217 2.50432
C 2 0.0125 2.42643 2.45228 0.809126 2.09843 2.59607 1.15802
C 3 0.0125 2.66301 2.55996 0.714503 2.82551 2.84372 0.336248
C 4 0.0125 2.62664 2.4386 0.638396 2.59541 2.46158 0.139898
C 5 0.0125 2.26782 2.74399 0.30984 2.332 2.37139 -0.0173624
C 6 0.0125 2.60647 2.54269 0.568333 2.61323 2.77411 0.125161
C 7 0.0125 2.87022 2.47733 0.76112 2.92023 2.63103 1.23428
C 8 0.0125 2.55947 2.34209 0.596974 2.62444 2.299 0.103086
C 9 0.0125 2.66948 2.30521 1.48965 2.28631 2.19267 1.7905
C 10 0.0125 2.50365 2.49202 0.728982 2.32736 2.39848 1.18743
C 11 0.0125 2.02478 2.60613 4.90782 2.42341 2.59158 4.60633
C 12 0.0125 2.59822 2.43995 1.33768 2.75171 2.38067 1.80984
C 13 0.0125 2.7247 2.32024 0.738343 2.5803 2.16788 1.19216
C 14 0.0125 2.46435 2.36036 0.629559 2.13961 2.64214 0.374327
C 15 0.0125 2.59622 2.3529 0.787953 2.41076 2.11896 1.18905
C 16 0.0125 2.91303 2.75913 1.76257 2.81648 2.35457 2.04007
C 17 0.0125 2.19527 2.86292 4.50109 2.65545 2.70418 4.38688
C 18 0.0125 2.59774 2.60336 0.760762 2.20701 2.77324 1.02243
C 19 0.0125 2.47317 2.37443 3.87103 2.81173 2.29931 4.23122
C 20 0.0125 2.18704 2.69611 1.26482 2.34537 2.74582 1.73647
C 21 0.0125 2.26846 2.6102 3.73444 2.30591 2.14254 3.90736
C 22 0.0125 2.73051 2.47682 0.794883 2.73373 2.41348 1.29085
C 23 0.0125 2.65084 2.54018 0.740921 2.7623 2.71383 1.19636
C 24 0.0125 2.60155 2.33414 0.604946 2.56974 2.20721 0.122367
C 25 0.0125 2.67804 2.5915 0.713023 2.38224 2.94607 0.521281
C 26 0.0125 2.64168 2.37579 0.621194 2.65419 2.18538 0.159041
C 27 0.0125 2.57866 2.32957 0.630037 2.54621 2.2357 0.140006
C 28 0.0125 2.54196 2.35216 0.689769 2.37241 2.02939 1.03193
C 29 0.0125 2.80012 2.55363 0.628219 2.95881 2.59381 0.155777
C 30 0.0125 2.56751 2.53065 0.556446 2.55437 2.64953 0.0709697
C 31 0.0125 2.55013 2.54864 0.572842 2.45127 2.86341 0.197148
C 32 0.0125 2.50307 2.42072 0.567948 2.37102 2.2721 0.109182
C 33 0.0125 2.69233 2.59555 0.698805 2.41864 2.98082 0.535568
C 34 0.0125 2.5911 2.4356 0.574279 2.56207 2.36944 0.0795148
C 35 0.0125 2.18088 2.26461 4.75807 2.32142 2.26576 4.27823
C 36 0.0125 2.46659 2.96226 3.22868 2.26747 2.87071 2.77927
C 37 0.0125 2.48965 2.23461 0.586736 2.12367 2.22274 0.246273
C 38 0.0125 2.33271 2.8214 1.97358 2.01565 2.45292 2.09062
C 39 0.0125 2.58638 2.32714 0.736106 2.62898 2.11258 1.18571
C 40 0.0125 2.71656 2.32062 0.690353 2.6961 2.05366 1.11262
C 41 0.0125 2.52618 2.50044 0.608019 2.24812 2.83582 0.36268
C 42 0.0125 2.628 2.21243 0.735373 2.23757 2.09453 0.446133
C 43 0.0125 2.56721 2.48113 4.36338 2.28399 2.32037 3.984
C 44 0.0125 2.17077 2.70617 1.86869 2.60132 2.88134 2.05293
C 45 0.0125 2.71747 2.3816 0.635853 2.89639 2.30812 0.174777
C 46 0.0125 2.76765 2.54174 0.775556 2.87475 2.65237 1.25124
C 47 0.0125 2.29955 2.21237 3.43419 2.1555 2.57926 3.12654
C 48 0.0125 2.78202 2.3569 0.782432 2.7187 2.27881 1.27222
C 49 0.0125 2.64581 2.38149 0.735556 2.69133 2.20129 1.19973
C 50 0.0125 2.78862 2.40211 0.653255 2.87609 2.35837 0.162921
C 51 0.0125 2.68922 2.37555 0.78849 2.69044 2.13268 1.22554
C 52 0.0125 2.4814 2.42587 0.763306 2.07173 2.42 1.04989
C 53 0.0125 2.29803 2.83486 0.883429 2.07168 2.72337 0.451761
C 54 0.0125 2.56473 2.22917 0.665146 2.62777 2.04239 0.205653
C 55 0.0125 2.74456 2.41331 0.78233 2.56197 2.26229 1.22262
C 56 0.0125 2.67289 2.45155 0.555111 2.63287 2.41619 0.0579704
C 57 0.0125 2.42373 2.50715 0.744591 2.22932 2.89393 0.994839
C 58 0.0125 2.71208 2.33006 0.809056 2.64122 2.10198 1.24832
C 59 0.0125 2.80732 2.29069 0.682434 2.71749 2.06758 0.244069
C 60 0.0125 2.59774 2.54889 0.85036 2.36798 2.58031 1.29333
C 61 0.0125 2.48078 2.38635 0.55439 2.33382 2.18251 0.12212
C 62 0.0125 2.82848 2.45005 0.69534 2.9718 2.5467 0.226174
C 63 0.0125 2.43668 2.39295 0.667333 2.04308 2.66991 0.531779
