# Initial configuration of rods
#
C 0 0.0035 1.019581 0.933170 0.893962 1.019581 0.933170 1.173436
C 1 0.0035 0.944556 1.030890 0.796566 0.944556 1.030890 1.074677
C 2 0.0035 1.037782 0.973540 0.926879 1.037782 0.973540 1.204850
C 3 0.0035 1.072055 0.946425 0.888468 1.072055 0.946425 1.163850
C 4 0.0035 1.023775 1.027113 0.939225 1.023775 1.027113 1.214291
C 5 0.0035 0.957682 0.929159 0.841376 0.957682 0.929159 1.115427
C 6 0.0035 0.964730 1.000110 0.793262 0.964730 1.000110 1.065945
C 7 0.0035 1.033491 1.056323 0.891346 1.033491 1.056323 1.163555
C 8 0.0035 1.090994 1.021244 0.870532 1.090994 1.021244 1.142356
C 9 0.0035 0.998398 1.047810 0.847768 0.998398 1.047810 1.119426
C 10 0.0035 0.908267 1.014812 0.830730 0.908267 1.014812 1.100709
C 11 0.0035 0.975905 0.931197 0.830155 0.975905 0.931197 1.099952
C 12 0.0035 1.021073 1.012987 0.910064 1.021073 1.012987 1.179651
C 13 0.0035 0.939486 0.998759 0.843216 0.939486 0.998759 1.111213
C 14 0.0035 1.041400 1.078636 0.851968 1.041400 1.078636 1.119627
C 15 0.0035 0.962579 0.983217 0.952617 0.962579 0.983217 1.220218
C 16 0.0035 1.052449 0.999168 0.875943 1.052449 0.999168 1.141734
C 17 0.0035 0.935416 1.046221 0.873179 0.935416 1.046221 1.138826
C 18 0.0035 0.992123 0.949757 0.883893 0.992123 0.949757 1.148998
C 19 0.0035 1.004510 1.056484 0.902129 1.004510 1.056484 1.166825
C 20 0.0035 0.986477 1.047758 0.822420 0.986477 1.047758 1.086707
C 21 0.0035 1.008330 0.966920 0.789860 1.008330 0.966920 1.053321
C 22 0.0035 0.951314 0.944343 0.887951 0.951314 0.944343 1.150370
C 23 0.0035 0.996897 1.071276 0.832069 0.996897 1.071276 1.091902
C 24 0.0035 0.982413 1.015285 0.933275 0.982413 1.015285 1.192933
C 25 0.0035 0.981418 1.063636 0.865492 0.981418 1.063636 1.124937
C 26 0.0035 0.957380 1.029326 0.839478 0.957380 1.029326 1.097664
C 27 0.0035 0.908254 1.005785 0.882154 0.908254 1.005785 1.139906
C 28 0.0035 1.003616 0.996757 0.827698 1.003616 0.996757 1.085215
C 29 0.0035 1.012125 1.063976 0.822375 1.012125 1.063976 1.079738
C 30 0.0035 0.940277 0.982364 0.808420 0.940277 0.982364 1.063379
C 31 0.0035 0.967964 0.965252 0.887674 0.967964 0.965252 1.142567
C 32 0.0035 0.943531 0.975304 0.880478 0.943531 0.975304 1.135070
C 33 0.0035 1.017154 0.981270 0.868075 1.017154 0.981270 1.120408
C 34 0.0035 0.978951 0.967173 0.879235 0.978951 0.967173 1.130190
