# Initial configuration of rods
#
C 0 0.0035 1.818086 0.987135 0.231291 1.965094 1.073058 0.009448
C 1 0.0035 0.591756 0.806158 0.751990 0.775586 0.730260 0.556019
C 2 0.0035 1.526644 1.442702 1.622666 1.778983 1.459346 1.508048
C 3 0.0035 1.367287 1.157920 1.513488 1.169569 1.346242 1.477638
C 4 0.0035 1.288049 1.091064 1.902285 1.495993 1.117812 1.727578
C 5 0.0035 0.539595 0.538039 1.519629 0.497247 0.269263 1.529427
C 6 0.0035 0.355008 1.437481 1.554832 0.223678 1.647652 1.661472
C 7 0.0035 0.676253 0.321714 1.816536 0.645016 0.568128 1.726726
C 8 0.0035 0.518711 1.799568 1.644710 0.724096 1.756770 1.485334
C 9 0.0035 0.601609 0.609090 1.351881 0.652939 0.364906 1.436052
C 10 0.0035 1.400581 1.664741 1.119875 1.251765 1.748576 0.925985
C 11 0.0035 0.579908 0.726644 0.490215 0.730919 0.752554 0.283611
C 12 0.0035 0.123314 1.798187 0.249324 0.298692 1.787500 0.434981
C 13 0.0035 1.518299 1.187400 0.486986 1.387979 1.190426 0.705319
C 14 0.0035 0.758535 1.721872 1.175642 0.899629 1.552592 1.298754
C 15 0.0035 0.911058 1.650587 0.826711 0.686173 1.670576 0.714785
C 16 0.0035 1.376398 1.696288 0.958884 1.258502 1.590102 0.765334
C 17 0.0035 1.144394 0.323159 1.129913 1.309879 0.456752 0.999615
C 18 0.0035 0.550586 1.433738 0.212979 0.501147 1.286168 0.018719
C 19 0.0035 0.719439 0.780012 1.679072 0.593128 0.918674 1.842558
C 20 0.0035 1.275925 0.892722 1.860274 1.368108 0.959068 1.639367
C 21 0.0035 1.873068 1.252775 0.399397 1.856201 1.488911 0.466904
C 22 0.0035 0.302279 1.358758 1.304760 0.078953 1.339594 1.207885
C 23 0.0035 1.182129 1.858167 1.007503 1.348144 1.701710 1.091735
C 24 0.0035 1.279270 0.474562 0.930008 1.072530 0.532190 1.040965
C 25 0.0035 1.690716 0.815030 1.887591 1.770411 1.040694 1.878550
C 26 0.0035 1.000838 1.869516 1.093797 1.049343 1.661070 1.198986
C 27 0.0035 0.553886 0.557896 1.841297 0.576064 0.325957 1.807659
C 28 0.0035 0.298981 0.475521 0.180251 0.181536 0.583383 0.007877
C 29 0.0035 1.767036 0.612199 0.621987 1.593564 0.512198 0.505658
C 30 0.0035 0.733286 0.934360 0.093553 0.917628 0.799279 0.114419
C 31 0.0035 0.202848 1.823973 0.740359 0.080419 1.995366 0.830506
C 32 0.0035 0.046097 0.259566 0.298021 0.117700 0.312194 0.508840
C 33 0.0035 0.052831 1.097576 0.321464 0.208530 0.986396 0.446759
C 34 0.0035 1.260138 1.002302 0.528826 1.059910 1.108150 0.531463
C 35 0.0035 0.573244 0.610901 0.252415 0.656026 0.409951 0.314509
C 36 0.0035 0.084666 1.122756 1.354564 0.242686 0.986363 1.278935
C 37 0.0035 1.734261 1.401630 0.625479 1.618695 1.218563 0.668821
C 38 0.0035 0.862744 1.639905 1.148105 1.017760 1.764422 1.053458
C 39 0.0035 1.165150 0.782554 1.551900 1.153315 0.593307 1.659137
C 40 0.0035 0.173509 1.839240 1.758483 0.326854 1.693517 1.806665
C 41 0.0035 0.706481 0.378559 0.524914 0.898222 0.347058 0.619790
C 42 0.0035 0.080402 0.049306 0.232849 0.050533 0.262234 0.214410
C 43 0.0035 0.987955 1.264310 0.852736 1.021291 1.199791 1.053647
C 44 0.0035 0.244894 1.310158 1.145212 0.234635 1.206849 0.959342
C 45 0.0035 1.779525 1.231598 1.649830 1.804765 1.409375 1.764136
C 46 0.0035 0.137693 0.981567 1.189560 0.315884 1.052541 1.100354
